GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US360050431007,3.60E+11,Block Group 7  Census Tract 431  Bronx County  New York,16090,4533
1500000US360050431008,3.60E+11,Block Group 8  Census Tract 431  Bronx County  New York,16578,5716
1500000US360050434001,3.60E+11,Block Group 1  Census Tract 434  Bronx County  New York,19434,3343
1500000US360050434002,3.60E+11,Block Group 2  Census Tract 434  Bronx County  New York,14886,3875
1500000US360050434003,3.60E+11,Block Group 3  Census Tract 434  Bronx County  New York,18460,4988
1500000US360050434004,3.60E+11,Block Group 4  Census Tract 434  Bronx County  New York,19064,4430
1500000US360050435001,3.60E+11,Block Group 1  Census Tract 435  Bronx County  New York,14927,4505
1500000US360050436001,3.60E+11,Block Group 1  Census Tract 436  Bronx County  New York,20901,2780
1500000US360050436002,3.60E+11,Block Group 2  Census Tract 436  Bronx County  New York,24484,7348
1500000US360050442001,3.60E+11,Block Group 1  Census Tract 442  Bronx County  New York,9822,3193
1500000US360050442002,3.60E+11,Block Group 2  Census Tract 442  Bronx County  New York,31651,5637
1500000US360050442003,3.60E+11,Block Group 3  Census Tract 442  Bronx County  New York,21216,7856
1500000US360050442004,3.60E+11,Block Group 4  Census Tract 442  Bronx County  New York,15386,5414
1500000US360050442005,3.60E+11,Block Group 5  Census Tract 442  Bronx County  New York,16753,5072
1500000US360050444001,3.60E+11,Block Group 1  Census Tract 444  Bronx County  New York,23140,5788
1500000US360050444002,3.60E+11,Block Group 2  Census Tract 444  Bronx County  New York,20006,7471
1500000US360050444003,3.60E+11,Block Group 3  Census Tract 444  Bronx County  New York,32290,8462
1500000US360050444004,3.60E+11,Block Group 4  Census Tract 444  Bronx County  New York,25684,5865
1500000US360050448001,3.60E+11,Block Group 1  Census Tract 448  Bronx County  New York,34015,6403
1500000US360050448002,3.60E+11,Block Group 2  Census Tract 448  Bronx County  New York,27314,8111
1500000US360050449011,3.60E+11,Block Group 1  Census Tract 449.01  Bronx County  New York,44879,7096
1500000US360050449012,3.60E+11,Block Group 2  Census Tract 449.01  Bronx County  New York,34678,14698
1500000US360050449021,3.60E+11,Block Group 1  Census Tract 449.02  Bronx County  New York,28443,4559
1500000US360050449022,3.60E+11,Block Group 2  Census Tract 449.02  Bronx County  New York,30188,4525
1500000US360050451011,3.60E+11,Block Group 1  Census Tract 451.01  Bronx County  New York,37069,6486
1500000US360050451012,3.60E+11,Block Group 2  Census Tract 451.01  Bronx County  New York,41433,6195
1500000US360050451021,3.60E+11,Block Group 1  Census Tract 451.02  Bronx County  New York,33185,7943
1500000US360050451022,3.60E+11,Block Group 2  Census Tract 451.02  Bronx County  New York,37802,5679
1500000US360050456001,3.60E+11,Block Group 1  Census Tract 456  Bronx County  New York,31725,7788
1500000US360050456002,3.60E+11,Block Group 2  Census Tract 456  Bronx County  New York,26962,5110
1500000US360050456003,3.60E+11,Block Group 3  Census Tract 456  Bronx County  New York,24079,9406
1500000US360050458001,3.60E+11,Block Group 1  Census Tract 458  Bronx County  New York,10905,4180
1500000US360050458002,3.60E+11,Block Group 2  Census Tract 458  Bronx County  New York,8114,2188
1500000US360050458003,3.60E+11,Block Group 3  Census Tract 458  Bronx County  New York,9373,749
1500000US360050458004,3.60E+11,Block Group 4  Census Tract 458  Bronx County  New York,9112,2008
1500000US360050460001,3.60E+11,Block Group 1  Census Tract 460  Bronx County  New York,15315,3059
1500000US360050460002,3.60E+11,Block Group 2  Census Tract 460  Bronx County  New York,30844,13789
1500000US360050462011,3.60E+11,Block Group 1  Census Tract 462.01  Bronx County  New York,3831,1538
1500000US360050462012,3.60E+11,Block Group 2  Census Tract 462.01  Bronx County  New York,18473,5934
1500000US360050462013,3.60E+11,Block Group 3  Census Tract 462.01  Bronx County  New York,26522,3931
1500000US360050462014,3.60E+11,Block Group 4  Census Tract 462.01  Bronx County  New York,32646,8057
1500000US360050462015,3.60E+11,Block Group 5  Census Tract 462.01  Bronx County  New York,28982,8484
1500000US360050462016,3.60E+11,Block Group 6  Census Tract 462.01  Bronx County  New York,24910,7446
1500000US360050462017,3.60E+11,Block Group 7  Census Tract 462.01  Bronx County  New York,31678,6391
1500000US360050462018,3.60E+11,Block Group 8  Census Tract 462.01  Bronx County  New York,33128,41462
1500000US360050462019,3.60E+11,Block Group 9  Census Tract 462.01  Bronx County  New York,48843,22760
1500000US360050462021,3.60E+11,Block Group 1  Census Tract 462.02  Bronx County  New York,9831,2699
1500000US360050462022,3.60E+11,Block Group 2  Census Tract 462.02  Bronx County  New York,24314,8993
1500000US360050462023,3.60E+11,Block Group 3  Census Tract 462.02  Bronx County  New York,18773,5735
1500000US360050462024,3.60E+11,Block Group 4  Census Tract 462.02  Bronx County  New York,35537,12956
1500000US360050462025,3.60E+11,Block Group 5  Census Tract 462.02  Bronx County  New York,14717,5431
1500000US360050462026,3.60E+11,Block Group 6  Census Tract 462.02  Bronx County  New York,13118,7092
1500000US360050484001,3.60E+11,Block Group 1  Census Tract 484  Bronx County  New York,28263,4538
1500000US360050484002,3.60E+11,Block Group 2  Census Tract 484  Bronx County  New York,21141,3896
1500000US360050484003,3.60E+11,Block Group 3  Census Tract 484  Bronx County  New York,28014,9828
1500000US360050484004,3.60E+11,Block Group 4  Census Tract 484  Bronx County  New York,25833,5673
1500000US360050504000,3.60E+11,Block Group 0  Census Tract 504  Bronx County  New York,,
1500000US360050504001,3.60E+11,Block Group 1  Census Tract 504  Bronx County  New York,83146,94563
1500000US360050516000,3.60E+11,Block Group 0  Census Tract 516  Bronx County  New York,,
1500000US360050516001,3.60E+11,Block Group 1  Census Tract 516  Bronx County  New York,45382,14382
1500000US360050516002,3.60E+11,Block Group 2  Census Tract 516  Bronx County  New York,44802,10289
1500000US360050516003,3.60E+11,Block Group 3  Census Tract 516  Bronx County  New York,34755,9481
1500000US360050516004,3.60E+11,Block Group 4  Census Tract 516  Bronx County  New York,46017,8971
1500000US360050516005,3.60E+11,Block Group 5  Census Tract 516  Bronx County  New York,,
1500000US360470001001,3.60E+11,Block Group 1  Census Tract 1  Kings County  New York,58821,24912
1500000US360470001002,3.60E+11,Block Group 2  Census Tract 1  Kings County  New York,46490,16947
1500000US360470001003,3.60E+11,Block Group 3  Census Tract 1  Kings County  New York,64087,16068
1500000US360470001004,3.60E+11,Block Group 4  Census Tract 1  Kings County  New York,46532,7452
1500000US360470002001,3.60E+11,Block Group 1  Census Tract 2  Kings County  New York,11579,2020
1500000US360470003011,3.60E+11,Block Group 1  Census Tract 3.01  Kings County  New York,73464,20918
1500000US360470003012,3.60E+11,Block Group 2  Census Tract 3.01  Kings County  New York,69575,25613
1500000US360470003013,3.60E+11,Block Group 3  Census Tract 3.01  Kings County  New York,105320,23678
1500000US360470003014,3.60E+11,Block Group 4  Census Tract 3.01  Kings County  New York,127795,46632
1500000US360470003015,3.60E+11,Block Group 5  Census Tract 3.01  Kings County  New York,169003,88373
1500000US360470005011,3.60E+11,Block Group 1  Census Tract 5.01  Kings County  New York,54030,18526
1500000US360470005012,3.60E+11,Block Group 2  Census Tract 5.01  Kings County  New York,67058,16947
1500000US360470005013,3.60E+11,Block Group 3  Census Tract 5.01  Kings County  New York,102772,37650
1500000US360470005021,3.60E+11,Block Group 1  Census Tract 5.02  Kings County  New York,66911,22252
1500000US360470005022,3.60E+11,Block Group 2  Census Tract 5.02  Kings County  New York,85242,26939
1500000US360470007001,3.60E+11,Block Group 1  Census Tract 7  Kings County  New York,116357,37590
1500000US360470007002,3.60E+11,Block Group 2  Census Tract 7  Kings County  New York,107933,26529
1500000US360470007003,3.60E+11,Block Group 3  Census Tract 7  Kings County  New York,101439,21368
1500000US360470009001,3.60E+11,Block Group 1  Census Tract 9  Kings County  New York,94687,19968
1500000US360470009002,3.60E+11,Block Group 2  Census Tract 9  Kings County  New York,76015,12794
1500000US360470011001,3.60E+11,Block Group 1  Census Tract 11  Kings County  New York,65323,9358
1500000US360470013001,3.60E+11,Block Group 1  Census Tract 13  Kings County  New York,70960,9039
1500000US360470013002,3.60E+11,Block Group 2  Census Tract 13  Kings County  New York,2661,1814
1500000US360470015001,3.60E+11,Block Group 1  Census Tract 15  Kings County  New York,66660,8397
1500000US360470015002,3.60E+11,Block Group 2  Census Tract 15  Kings County  New York,12582,3520
1500000US360470015003,3.60E+11,Block Group 3  Census Tract 15  Kings County  New York,73710,10960
1500000US360470018000,3.60E+11,Block Group 0  Census Tract 18  Kings County  New York,,
1500000US360470018001,3.60E+11,Block Group 1  Census Tract 18  Kings County  New York,16422,12414
1500000US360470020001,3.60E+11,Block Group 1  Census Tract 20  Kings County  New York,15949,5447
1500000US360470020002,3.60E+11,Block Group 2  Census Tract 20  Kings County  New York,25937,4091
1500000US360470021001,3.60E+11,Block Group 1  Census Tract 21  Kings County  New York,143296,24206
1500000US360470021002,3.60E+11,Block Group 2  Census Tract 21  Kings County  New York,85791,13776
1500000US360470021003,3.60E+11,Block Group 3  Census Tract 21  Kings County  New York,94259,18043
1500000US360470022001,3.60E+11,Block Group 1  Census Tract 22  Kings County  New York,15492,5644
1500000US360470022002,3.60E+11,Block Group 2  Census Tract 22  Kings County  New York,17087,3562
1500000US360470022003,3.60E+11,Block Group 3  Census Tract 22  Kings County  New York,25080,4419
1500000US360470023001,3.60E+11,Block Group 1  Census Tract 23  Kings County  New York,10367,3358
1500000US360470023002,3.60E+11,Block Group 2  Census Tract 23  Kings County  New York,10675,2294
1500000US360470023003,3.60E+11,Block Group 3  Census Tract 23  Kings County  New York,11500,3616
1500000US360470029011,3.60E+11,Block Group 1  Census Tract 29.01  Kings County  New York,9309,1560
1500000US360470029012,3.60E+11,Block Group 2  Census Tract 29.01  Kings County  New York,6392,2575
1500000US360470030001,3.60E+11,Block Group 1  Census Tract 30  Kings County  New York,34903,8810
1500000US360470030002,3.60E+11,Block Group 2  Census Tract 30  Kings County  New York,31761,9780
1500000US360470031001,3.60E+11,Block Group 1  Census Tract 31  Kings County  New York,41212,5735
1500000US360470031002,3.60E+11,Block Group 2  Census Tract 31  Kings County  New York,5832,5044
1500000US360470031003,3.60E+11,Block Group 3  Census Tract 31  Kings County  New York,55382,6054
1500000US360470033001,3.60E+11,Block Group 1  Census Tract 33  Kings County  New York,67757,15025
1500000US360470033002,3.60E+11,Block Group 2  Census Tract 33  Kings County  New York,62966,11673
1500000US360470034000,3.60E+11,Block Group 0  Census Tract 34  Kings County  New York,,
1500000US360470034001,3.60E+11,Block Group 1  Census Tract 34  Kings County  New York,37406,9419
1500000US360470034002,3.60E+11,Block Group 2  Census Tract 34  Kings County  New York,46760,24019
1500000US360470034003,3.60E+11,Block Group 3  Census Tract 34  Kings County  New York,50488,11509
1500000US360470035001,3.60E+11,Block Group 1  Census Tract 35  Kings County  New York,63629,10954
1500000US360470035002,3.60E+11,Block Group 2  Census Tract 35  Kings County  New York,30358,5853
1500000US360470036001,3.60E+11,Block Group 1  Census Tract 36  Kings County  New York,30584,6344
1500000US360470036002,3.60E+11,Block Group 2  Census Tract 36  Kings County  New York,35110,7358
1500000US360470036003,3.60E+11,Block Group 3  Census Tract 36  Kings County  New York,45545,12806
1500000US360470037001,3.60E+11,Block Group 1  Census Tract 37  Kings County  New York,61498,9415
1500000US360470038000,3.60E+11,Block Group 0  Census Tract 38  Kings County  New York,,
1500000US360470038001,3.60E+11,Block Group 1  Census Tract 38  Kings County  New York,53228,12451
1500000US360470039001,3.60E+11,Block Group 1  Census Tract 39  Kings County  New York,57828,11761
1500000US360470039002,3.60E+11,Block Group 2  Census Tract 39  Kings County  New York,71610,43093
1500000US360470039003,3.60E+11,Block Group 3  Census Tract 39  Kings County  New York,65144,17463
1500000US360470041001,3.60E+11,Block Group 1  Census Tract 41  Kings County  New York,56192,12410
1500000US360470041002,3.60E+11,Block Group 2  Census Tract 41  Kings County  New York,50087,11645
1500000US360470041003,3.60E+11,Block Group 3  Census Tract 41  Kings County  New York,78142,12282
1500000US360470043001,3.60E+11,Block Group 1  Census Tract 43  Kings County  New York,2679,216
1500000US360470043002,3.60E+11,Block Group 2  Census Tract 43  Kings County  New York,92778,37253
1500000US360470043003,3.60E+11,Block Group 3  Census Tract 43  Kings County  New York,55161,12877
1500000US360470043004,3.60E+11,Block Group 4  Census Tract 43  Kings County  New York,74289,15490
1500000US360470044000,3.60E+11,Block Group 0  Census Tract 44  Kings County  New York,,
1500000US360470044001,3.60E+11,Block Group 1  Census Tract 44  Kings County  New York,46576,6418
1500000US360470044002,3.60E+11,Block Group 2  Census Tract 44  Kings County  New York,47133,8991
1500000US360470045001,3.60E+11,Block Group 1  Census Tract 45  Kings County  New York,77363,22675
1500000US360470045002,3.60E+11,Block Group 2  Census Tract 45  Kings County  New York,88026,19803
1500000US360470045003,3.60E+11,Block Group 3  Census Tract 45  Kings County  New York,91983,26354
1500000US360470045004,3.60E+11,Block Group 4  Census Tract 45  Kings County  New York,125020,30307
1500000US360470046000,3.60E+11,Block Group 0  Census Tract 46  Kings County  New York,,
1500000US360470046001,3.60E+11,Block Group 1  Census Tract 46  Kings County  New York,49591,10110
1500000US360470047001,3.60E+11,Block Group 1  Census Tract 47  Kings County  New York,53561,6579
1500000US360470049001,3.60E+11,Block Group 1  Census Tract 49  Kings County  New York,49402,22176
1500000US360470049002,3.60E+11,Block Group 2  Census Tract 49  Kings County  New York,60671,11165
1500000US360470049003,3.60E+11,Block Group 3  Census Tract 49  Kings County  New York,68694,19278
1500000US360470050000,3.60E+11,Block Group 0  Census Tract 50  Kings County  New York,,
1500000US360470050001,3.60E+11,Block Group 1  Census Tract 50  Kings County  New York,59692,14744
1500000US360470050002,3.60E+11,Block Group 2  Census Tract 50  Kings County  New York,42844,12814
1500000US360470050003,3.60E+11,Block Group 3  Census Tract 50  Kings County  New York,46022,11315
1500000US360470051001,3.60E+11,Block Group 1  Census Tract 51  Kings County  New York,56038,14693
1500000US360470051002,3.60E+11,Block Group 2  Census Tract 51  Kings County  New York,48014,10421
1500000US360470051003,3.60E+11,Block Group 3  Census Tract 51  Kings County  New York,66754,36220
1500000US360470052010,3.60E+11,Block Group 0  Census Tract 52.01  Kings County  New York,,
1500000US360470052011,3.60E+11,Block Group 1  Census Tract 52.01  Kings County  New York,43611,10653
1500000US360470052020,3.60E+11,Block Group 0  Census Tract 52.02  Kings County  New York,,
1500000US360470052021,3.60E+11,Block Group 1  Census Tract 52.02  Kings County  New York,48195,8183
1500000US360470052022,3.60E+11,Block Group 2  Census Tract 52.02  Kings County  New York,55986,9152
1500000US360470053000,3.60E+11,Block Group 0  Census Tract 53  Kings County  New York,,
1500000US360470053001,3.60E+11,Block Group 1  Census Tract 53  Kings County  New York,48936,19801
1500000US360470053002,3.60E+11,Block Group 2  Census Tract 53  Kings County  New York,32245,10327
1500000US360470053003,3.60E+11,Block Group 3  Census Tract 53  Kings County  New York,36170,15019
1500000US360470053004,3.60E+11,Block Group 4  Census Tract 53  Kings County  New York,56804,11930
1500000US360470054000,3.60E+11,Block Group 0  Census Tract 54  Kings County  New York,,
1500000US360470054001,3.60E+11,Block Group 1  Census Tract 54  Kings County  New York,55116,8662
1500000US360470054002,3.60E+11,Block Group 2  Census Tract 54  Kings County  New York,31749,14252
1500000US360470054003,3.60E+11,Block Group 3  Census Tract 54  Kings County  New York,26109,6798
1500000US360470056010,3.60E+11,Block Group 0  Census Tract 56.01  Kings County  New York,,
1500000US360470056011,3.60E+11,Block Group 1  Census Tract 56.01  Kings County  New York,45914,8997
1500000US360470056012,3.60E+11,Block Group 2  Census Tract 56.01  Kings County  New York,38040,5430
1500000US360470056020,3.60E+11,Block Group 0  Census Tract 56.02  Kings County  New York,,
1500000US360470056021,3.60E+11,Block Group 1  Census Tract 56.02  Kings County  New York,44637,13352
1500000US360470058001,3.60E+11,Block Group 1  Census Tract 58  Kings County  New York,25308,9393
1500000US360470058002,3.60E+11,Block Group 2  Census Tract 58  Kings County  New York,31988,5839
1500000US360470058003,3.60E+11,Block Group 3  Census Tract 58  Kings County  New York,27071,8607
1500000US360470059001,3.60E+11,Block Group 1  Census Tract 59  Kings County  New York,33927,8166
1500000US360470059002,3.60E+11,Block Group 2  Census Tract 59  Kings County  New York,41133,8484
1500000US360470060001,3.60E+11,Block Group 1  Census Tract 60  Kings County  New York,41574,12847
1500000US360470060002,3.60E+11,Block Group 2  Census Tract 60  Kings County  New York,38287,10361
1500000US360470060003,3.60E+11,Block Group 3  Census Tract 60  Kings County  New York,33749,11755
1500000US360470062001,3.60E+11,Block Group 1  Census Tract 62  Kings County  New York,34398,7918
1500000US360470062002,3.60E+11,Block Group 2  Census Tract 62  Kings County  New York,21472,5165
1500000US360470062003,3.60E+11,Block Group 3  Census Tract 62  Kings County  New York,32782,11810
1500000US360470063001,3.60E+11,Block Group 1  Census Tract 63  Kings County  New York,45267,7280
1500000US360470063002,3.60E+11,Block Group 2  Census Tract 63  Kings County  New York,61441,15038
1500000US360470064001,3.60E+11,Block Group 1  Census Tract 64  Kings County  New York,34584,11322
1500000US360470064002,3.60E+11,Block Group 2  Census Tract 64  Kings County  New York,25808,6870
1500000US360470064003,3.60E+11,Block Group 3  Census Tract 64  Kings County  New York,49400,19805
1500000US360470065001,3.60E+11,Block Group 1  Census Tract 65  Kings County  New York,76200,33750
1500000US360470065002,3.60E+11,Block Group 2  Census Tract 65  Kings County  New York,72039,19273
1500000US360470065003,3.60E+11,Block Group 3  Census Tract 65  Kings County  New York,57348,22381
1500000US360470065004,3.60E+11,Block Group 4  Census Tract 65  Kings County  New York,111799,78387
1500000US360470065005,3.60E+11,Block Group 5  Census Tract 65  Kings County  New York,42805,15583
1500000US360470065006,3.60E+11,Block Group 6  Census Tract 65  Kings County  New York,61168,17292
1500000US360470065007,3.60E+11,Block Group 7  Census Tract 65  Kings County  New York,52643,23216
1500000US360470066001,3.60E+11,Block Group 1  Census Tract 66  Kings County  New York,24666,5971
1500000US360470066002,3.60E+11,Block Group 2  Census Tract 66  Kings County  New York,53661,23974
1500000US360470066003,3.60E+11,Block Group 3  Census Tract 66  Kings County  New York,30715,4408
1500000US360470067001,3.60E+11,Block Group 1  Census Tract 67  Kings County  New York,81573,19757
1500000US360470067002,3.60E+11,Block Group 2  Census Tract 67  Kings County  New York,66060,17822
1500000US360470067003,3.60E+11,Block Group 3  Census Tract 67  Kings County  New York,81897,20073
1500000US360470067004,3.60E+11,Block Group 4  Census Tract 67  Kings County  New York,79383,19403
1500000US360470067005,3.60E+11,Block Group 5  Census Tract 67  Kings County  New York,93949,20177
1500000US360470068001,3.60E+11,Block Group 1  Census Tract 68  Kings County  New York,14042,4273
1500000US360470068002,3.60E+11,Block Group 2  Census Tract 68  Kings County  New York,20059,5897
1500000US360470068003,3.60E+11,Block Group 3  Census Tract 68  Kings County  New York,30772,6436
1500000US360470068004,3.60E+11,Block Group 4  Census Tract 68  Kings County  New York,20524,7184
1500000US360470069001,3.60E+11,Block Group 1  Census Tract 69  Kings County  New York,56321,10267
1500000US360470069002,3.60E+11,Block Group 2  Census Tract 69  Kings County  New York,70006,26147
1500000US360470069003,3.60E+11,Block Group 3  Census Tract 69  Kings County  New York,65658,9237
1500000US360470069004,3.60E+11,Block Group 4  Census Tract 69  Kings County  New York,94382,37434
1500000US360470070001,3.60E+11,Block Group 1  Census Tract 70  Kings County  New York,24543,4835
1500000US360470070002,3.60E+11,Block Group 2  Census Tract 70  Kings County  New York,20434,6646
1500000US360470071001,3.60E+11,Block Group 1  Census Tract 71  Kings County  New York,41434,9634
1500000US360470071002,3.60E+11,Block Group 2  Census Tract 71  Kings County  New York,58086,16673
1500000US360470071003,3.60E+11,Block Group 3  Census Tract 71  Kings County  New York,13275,3671
1500000US360470071004,3.60E+11,Block Group 4  Census Tract 71  Kings County  New York,7684,1728
1500000US360470072001,3.60E+11,Block Group 1  Census Tract 72  Kings County  New York,10974,1752
1500000US360470074001,3.60E+11,Block Group 1  Census Tract 74  Kings County  New York,17041,6112
1500000US360470074002,3.60E+11,Block Group 2  Census Tract 74  Kings County  New York,17155,4056
1500000US360470074003,3.60E+11,Block Group 3  Census Tract 74  Kings County  New York,9411,3996
1500000US360470074004,3.60E+11,Block Group 4  Census Tract 74  Kings County  New York,13009,4970
1500000US360470075001,3.60E+11,Block Group 1  Census Tract 75  Kings County  New York,79317,37090
1500000US360470075002,3.60E+11,Block Group 2  Census Tract 75  Kings County  New York,71902,22559
1500000US360470075003,3.60E+11,Block Group 3  Census Tract 75  Kings County  New York,52772,8289
1500000US360470075004,3.60E+11,Block Group 4  Census Tract 75  Kings County  New York,65544,26930
1500000US360470075005,3.60E+11,Block Group 5  Census Tract 75  Kings County  New York,66974,19055
1500000US360470076001,3.60E+11,Block Group 1  Census Tract 76  Kings County  New York,14126,3491
1500000US360470076002,3.60E+11,Block Group 2  Census Tract 76  Kings County  New York,19500,5229
1500000US360470076003,3.60E+11,Block Group 3  Census Tract 76  Kings County  New York,13747,3527
1500000US360470077001,3.60E+11,Block Group 1  Census Tract 77  Kings County  New York,73011,15443
1500000US360470077002,3.60E+11,Block Group 2  Census Tract 77  Kings County  New York,51248,14303
1500000US360470077003,3.60E+11,Block Group 3  Census Tract 77  Kings County  New York,54746,14072
1500000US360470077004,3.60E+11,Block Group 4  Census Tract 77  Kings County  New York,69478,30349
1500000US360470078001,3.60E+11,Block Group 1  Census Tract 78  Kings County  New York,17617,4533
1500000US360470078002,3.60E+11,Block Group 2  Census Tract 78  Kings County  New York,10814,3097
1500000US360470078003,3.60E+11,Block Group 3  Census Tract 78  Kings County  New York,19935,3892
1500000US360470078004,3.60E+11,Block Group 4  Census Tract 78  Kings County  New York,25259,12643
1500000US360470080001,3.60E+11,Block Group 1  Census Tract 80  Kings County  New York,25848,6813
1500000US360470080002,3.60E+11,Block Group 2  Census Tract 80  Kings County  New York,20156,5050
1500000US360470080003,3.60E+11,Block Group 3  Census Tract 80  Kings County  New York,15662,3495
1500000US360470082001,3.60E+11,Block Group 1  Census Tract 82  Kings County  New York,20241,5159
1500000US360470082002,3.60E+11,Block Group 2  Census Tract 82  Kings County  New York,21353,4713
1500000US360470082003,3.60E+11,Block Group 3  Census Tract 82  Kings County  New York,14499,2765
1500000US360470084001,3.60E+11,Block Group 1  Census Tract 84  Kings County  New York,20659,6700
1500000US360470084002,3.60E+11,Block Group 2  Census Tract 84  Kings County  New York,18247,3448
1500000US360470084003,3.60E+11,Block Group 3  Census Tract 84  Kings County  New York,12889,5452
1500000US360470085001,3.60E+11,Block Group 1  Census Tract 85  Kings County  New York,9907,1892
1500000US360470085002,3.60E+11,Block Group 2  Census Tract 85  Kings County  New York,11276,2236
1500000US360470085003,3.60E+11,Block Group 3  Census Tract 85  Kings County  New York,11684,3249
1500000US360470086001,3.60E+11,Block Group 1  Census Tract 86  Kings County  New York,,
1500000US360470088001,3.60E+11,Block Group 1  Census Tract 88  Kings County  New York,14816,2526
1500000US360470088002,3.60E+11,Block Group 2  Census Tract 88  Kings County  New York,26387,5368
1500000US360470090001,3.60E+11,Block Group 1  Census Tract 90  Kings County  New York,12364,1743
1500000US360470090002,3.60E+11,Block Group 2  Census Tract 90  Kings County  New York,11527,2158
1500000US360470092001,3.60E+11,Block Group 1  Census Tract 92  Kings County  New York,25103,12902
1500000US360470092002,3.60E+11,Block Group 2  Census Tract 92  Kings County  New York,11976,2570
1500000US360470092003,3.60E+11,Block Group 3  Census Tract 92  Kings County  New York,15074,3492
1500000US360470094001,3.60E+11,Block Group 1  Census Tract 94  Kings County  New York,18680,4571
1500000US360470094002,3.60E+11,Block Group 2  Census Tract 94  Kings County  New York,16423,5086
1500000US360470094003,3.60E+11,Block Group 3  Census Tract 94  Kings County  New York,13598,2717
1500000US360470096001,3.60E+11,Block Group 1  Census Tract 96  Kings County  New York,17879,3280
1500000US360470096002,3.60E+11,Block Group 2  Census Tract 96  Kings County  New York,13806,3566
1500000US360470096003,3.60E+11,Block Group 3  Census Tract 96  Kings County  New York,19286,6598
1500000US360470096004,3.60E+11,Block Group 4  Census Tract 96  Kings County  New York,17048,5659
1500000US360470098001,3.60E+11,Block Group 1  Census Tract 98  Kings County  New York,11769,3243
1500000US360470098002,3.60E+11,Block Group 2  Census Tract 98  Kings County  New York,10487,2800
1500000US360470098003,3.60E+11,Block Group 3  Census Tract 98  Kings County  New York,10518,2846
1500000US360470098004,3.60E+11,Block Group 4  Census Tract 98  Kings County  New York,10577,2555
1500000US360470100001,3.60E+11,Block Group 1  Census Tract 100  Kings County  New York,10024,2564
1500000US360470100002,3.60E+11,Block Group 2  Census Tract 100  Kings County  New York,15111,3483
1500000US360470100003,3.60E+11,Block Group 3  Census Tract 100  Kings County  New York,11194,3406
1500000US360470100004,3.60E+11,Block Group 4  Census Tract 100  Kings County  New York,12465,2435
1500000US360470101001,3.60E+11,Block Group 1  Census Tract 101  Kings County  New York,23183,6371
1500000US360470101002,3.60E+11,Block Group 2  Census Tract 101  Kings County  New York,28406,6303
1500000US360470101003,3.60E+11,Block Group 3  Census Tract 101  Kings County  New York,19850,4189
1500000US360470102001,3.60E+11,Block Group 1  Census Tract 102  Kings County  New York,15819,3051
1500000US360470102002,3.60E+11,Block Group 2  Census Tract 102  Kings County  New York,11608,3598
1500000US360470102003,3.60E+11,Block Group 3  Census Tract 102  Kings County  New York,14671,4085
1500000US360470104001,3.60E+11,Block Group 1  Census Tract 104  Kings County  New York,14225,3333
1500000US360470104002,3.60E+11,Block Group 2  Census Tract 104  Kings County  New York,16529,3540
1500000US360470104003,3.60E+11,Block Group 3  Census Tract 104  Kings County  New York,12193,2534
1500000US360470106001,3.60E+11,Block Group 1  Census Tract 106  Kings County  New York,14247,7098
1500000US360470106002,3.60E+11,Block Group 2  Census Tract 106  Kings County  New York,10063,1543
1500000US360470106003,3.60E+11,Block Group 3  Census Tract 106  Kings County  New York,11174,3317
1500000US360470108001,3.60E+11,Block Group 1  Census Tract 108  Kings County  New York,12048,3226
1500000US360470108002,3.60E+11,Block Group 2  Census Tract 108  Kings County  New York,16199,4995
1500000US360470108003,3.60E+11,Block Group 3  Census Tract 108  Kings County  New York,14278,3365
1500000US360470110001,3.60E+11,Block Group 1  Census Tract 110  Kings County  New York,15769,3343
1500000US360470110002,3.60E+11,Block Group 2  Census Tract 110  Kings County  New York,15538,2864
1500000US360470112001,3.60E+11,Block Group 1  Census Tract 112  Kings County  New York,12348,2512
1500000US360470112002,3.60E+11,Block Group 2  Census Tract 112  Kings County  New York,14868,4323
1500000US360470112003,3.60E+11,Block Group 3  Census Tract 112  Kings County  New York,12717,4095
1500000US360470112004,3.60E+11,Block Group 4  Census Tract 112  Kings County  New York,11588,2331
1500000US360470114001,3.60E+11,Block Group 1  Census Tract 114  Kings County  New York,12290,3168
1500000US360470114002,3.60E+11,Block Group 2  Census Tract 114  Kings County  New York,14943,6622
1500000US360470114003,3.60E+11,Block Group 3  Census Tract 114  Kings County  New York,28455,7287
1500000US360470116001,3.60E+11,Block Group 1  Census Tract 116  Kings County  New York,16069,4908
1500000US360470116002,3.60E+11,Block Group 2  Census Tract 116  Kings County  New York,12495,3245
1500000US360470116003,3.60E+11,Block Group 3  Census Tract 116  Kings County  New York,17128,4261
1500000US360470117001,3.60E+11,Block Group 1  Census Tract 117  Kings County  New York,59911,16276
1500000US360470117002,3.60E+11,Block Group 2  Census Tract 117  Kings County  New York,32660,11441
1500000US360470117003,3.60E+11,Block Group 3  Census Tract 117  Kings County  New York,26788,8664
1500000US360470118001,3.60E+11,Block Group 1  Census Tract 118  Kings County  New York,10757,2247
1500000US360470118002,3.60E+11,Block Group 2  Census Tract 118  Kings County  New York,13606,3412
1500000US360470119001,3.60E+11,Block Group 1  Census Tract 119  Kings County  New York,60377,25493
1500000US360470119002,3.60E+11,Block Group 2  Census Tract 119  Kings County  New York,37411,9287
