"","DateOccur","Count","Crime","District","Neighborhood","XCoord","YCoord"
"150","01/02/2013 01:40",1,265321,7,47,881596.2,1025069
"151","01/02/2013 02:15",1,31211,1,18,898734.4,1000865
"152","01/02/2013 03:00",1,211000,3,24,899889.1,1012426
"153","01/02/2013 03:25",1,265321,6,74,895053.8,1050518
"154","01/02/2013 03:30",1,64601,4,35,908092,1019473
"155","01/02/2013 03:30",1,71013,1,2,888280.9,987650
"156","01/02/2013 04:30",1,72113,8,55,890470.9,1032189
"157","01/02/2013 05:45",1,115100,4,36,0,0
"158","01/02/2013 06:00",1,67601,6,69,897734.3,1036755
"159","01/02/2013 07:15",1,142320,4,35,908773.8,1015571
"160","01/02/2013 07:21",1,91114,1,2,889108.1,989447.9
"161","01/02/2013 07:30",1,51312,7,50,886769.9,1033126
"162","01/02/2013 08:00",1,142320,4,33,904318.4,1014165
"163","01/02/2013 08:00",1,67701,7,48,879112.2,1028105
"164","01/02/2013 08:10",1,182400,4,35,906343.9,1016785
"165","01/02/2013 08:30",1,67601,2,13,883530.5,1009029
"166","01/02/2013 08:34",1,266510,8,57,895340.8,1029795
"167","01/02/2013 08:52",1,71013,4,36,905595.6,1017724
"168","01/02/2013 08:52",-1,71013,4,36,905595.6,1017724
"169","01/02/2013 09:00",1,264100,8,54,891430.7,1028438
"170","01/02/2013 09:20",1,265321,2,43,875030.9,1016065
"171","01/02/2013 09:30",1,64711,9,29,894852.6,1015265
"172","01/02/2013 09:47",1,44013,7,50,887313.9,1033461
"173","01/02/2013 10:00",1,91113,9,38,889270.1,1022184
"174","01/02/2013 10:00",1,91113,9,38,889270.1,1022184
"175","01/02/2013 10:00",1,91113,9,38,889270.1,1022184
"176","01/02/2013 10:00",1,91113,9,38,889270.1,1022184
"177","01/02/2013 10:00",1,142320,1,1,891884.3,991405.3
"178","01/02/2013 10:00",1,67601,1,18,898220.4,1001326
"179","01/02/2013 10:00",1,65701,6,76,889214.4,1044904
"180","01/02/2013 10:01",1,182400,6,69,893183,1037044
"181","01/02/2013 10:19",1,43015,7,52,888481.9,1031955
"182","01/02/2013 10:30",1,266999,9,38,889270.1,1022184
"183","01/02/2013 11:00",1,64601,4,36,906380.6,1019734
"184","01/02/2013 11:00",1,51112,1,2,888501.9,988504.1
"185","01/02/2013 11:01",1,266510,4,33,903907.9,1013842
"186","01/02/2013 11:10",1,103000,1,1,888369.9,991903
"187","01/02/2013 11:30",1,65701,8,56,892282.3,1030838
"188","01/02/2013 11:30",1,264100,8,57,894471.4,1027740
"189","01/02/2013 11:40",1,264100,3,19,896073.9,1004853
"190","01/02/2013 11:42",1,264100,3,19,896216.1,1004823
"191","01/02/2013 11:45",1,51112,3,15,888348.3,1007248
"192","01/02/2013 11:55",1,42014,4,36,905329.7,1018161
"193","01/02/2013 11:55",1,266999,4,36,905329.7,1018161
"194","01/02/2013 12:00",1,64701,7,38,887443.8,1024950
"195","01/02/2013 12:00",1,65701,2,10,879514.1,1014180
"196","01/02/2013 12:00",1,65701,6,69,895354.9,1037222
"197","01/02/2013 12:48",1,182999,6,69,895279.6,1036790
"198","01/02/2013 13:00",1,51312,1,16,892316.5,997310.7
"199","01/02/2013 13:01",1,51112,4,36,904100.4,1019957
"200","01/02/2013 13:04",1,182400,3,30,897943.1,1008171
"201","01/02/2013 13:30",1,182400,9,38,888832,1020129
"202","01/02/2013 13:44",1,265321,1,16,895384.6,1001680
"203","01/02/2013 14:00",1,71013,2,14,884977.4,1007316
"204","01/02/2013 14:15",1,63701,3,15,885300,1004823
"205","01/02/2013 14:23",1,142320,7,50,886934,1033670
"206","01/02/2013 14:30",1,51312,6,73,893352,1051777
"207","01/02/2013 14:30",1,69602,1,1,886197.3,989867
"208","01/02/2013 14:31",1,265321,1,2,889627.4,989498.5
"209","01/02/2013 14:35",1,241100,2,7,884153.3,1002708
"210","01/02/2013 14:45",1,266999,7,51,888084.4,1028777
"211","01/02/2013 14:45",1,142320,4,35,906343.9,1016785
"212","01/02/2013 14:45",1,103000,7,51,888084.4,1028777
"213","01/02/2013 14:50",1,67601,9,38,887396.8,1020150
"214","01/02/2013 14:55",1,142320,1,5,886971.9,1003897
"215","01/02/2013 15:00",1,67601,3,27,890945.6,1011392
"216","01/02/2013 15:00",1,264100,9,38,888252.8,1022456
"217","01/02/2013 15:00",1,65701,2,14,884095.9,1006302
"218","01/02/2013 15:00",1,264100,8,55,891360.6,1031904
"219","01/02/2013 15:05",1,182130,2,12,0,0
"220","01/02/2013 15:09",1,229999,4,36,906259.8,1018759
"221","01/02/2013 15:24",1,151130,6,73,892496.8,1050386
"222","01/02/2013 15:29",1,182130,1,1,892482.8,994225.9
"223","01/02/2013 15:30",1,130000,4,33,904158.9,1014077
"224","01/02/2013 16:00",1,65701,7,46,877492.4,1025624
"225","01/02/2013 16:00",1,64601,2,82,882985,1020071
"226","01/02/2013 16:00",1,182130,6,79,902271,1037017
"227","01/02/2013 16:00",1,67701,4,36,903731.7,1018016
"228","01/02/2013 16:05",1,65701,9,38,891931.4,1020413
"229","01/02/2013 16:13",1,265321,4,36,904372.4,1018055
"230","01/02/2013 16:30",1,142320,2,12,881070,1011909
"231","01/02/2013 16:30",1,71040,7,48,879842.8,1032097
"232","01/02/2013 16:30",1,43013,9,37,896073.6,1019677
"233","01/02/2013 16:33",1,266999,9,37,896073.6,1019677
"234","01/02/2013 16:35",1,211000,5,64,903575.8,1035894
"235","01/02/2013 16:40",1,151110,7,50,885148.3,1034585
"236","01/02/2013 16:55",1,91114,6,76,889311.3,1045223
"237","01/02/2013 17:00",1,265321,8,54,890641.2,1025744
"238","01/02/2013 17:00",1,71030,6,76,890144.4,1047607
"239","01/02/2013 17:26",1,265321,1,5,884947.3,996642.1
"240","01/02/2013 17:27",1,263120,7,50,0,0
"241","01/02/2013 17:30",1,71040,9,39,890504,1017271
"242","01/02/2013 17:40",1,51111,5,59,900967.3,1027543
"243","01/02/2013 18:00",1,142320,9,39,888330.1,1016968
"244","01/02/2013 18:00",1,51312,1,16,895180.1,1000278
"245","01/02/2013 18:00",1,265321,1,16,895061.8,1001758
"246","01/02/2013 18:00",1,67701,2,44,877049.2,1017996
"247","01/02/2013 18:15",1,71013,2,8,876865.8,998258.8
"248","01/02/2013 18:40",1,175400,2,8,878653.4,1004650
"249","01/02/2013 18:40",1,266999,2,8,878653.4,1004650
"250","01/02/2013 19:00",1,142320,6,74,896704.1,1049972
"251","01/02/2013 19:00",1,71030,3,15,889763.9,1003743
"252","01/02/2013 19:43",1,182400,5,67,902185.9,1031928
"253","01/02/2013 19:49",1,182400,4,64,910400.6,1025032
"254","01/02/2013 19:55",1,182400,9,77,898200.7,1023629
"255","01/02/2013 20:00",1,71040,6,73,892076.8,1047867
"256","01/02/2013 20:38",1,71030,9,59,900207.5,1022490
"257","01/02/2013 20:40",1,52212,6,72,891239.9,1045537
"258","01/02/2013 20:41",1,130000,1,5,884058.4,1001866
"259","01/02/2013 20:50",1,67701,9,29,893468.7,1014578
"260","01/02/2013 20:55",1,266510,7,50,888884.8,1036000
"261","01/02/2013 20:55",1,142320,1,16,893003.8,1001995
"262","01/02/2013 21:00",1,65701,2,7,881356.8,1003113
"263","01/02/2013 21:20",1,71040,6,73,890863.2,1048548
"264","01/02/2013 21:30",1,142320,2,13,885667.3,1008694
"265","01/02/2013 21:45",1,142320,3,19,897217.5,1003631
"266","01/02/2013 21:47",1,130000,5,67,902703.8,1031779
"267","01/02/2013 21:48",1,41011,1,16,890857.4,998065.5
"268","01/02/2013 21:48",1,41011,1,16,890857.4,998065.5
"269","01/02/2013 22:00",1,64711,2,41,882152.9,1018203
"270","01/02/2013 22:15",1,182250,5,60,902287.1,1025545
"271","01/02/2013 22:40",1,67701,4,33,904159.9,1013930
"272","01/02/2013 23:00",1,51312,6,76,889356.4,1046814
"273","01/02/2013 23:00",1,71030,6,76,890492.3,1046259
"274","01/02/2013 23:30",1,71040,9,39,888653.9,1018385
"275","01/02/2013 23:41",1,265321,5,67,902100.7,1030971
"276","01/03/2013 00:01",1,142320,3,27,894398.1,1012718
"277","01/03/2013 00:01",1,92000,1,16,890690.6,999312.3
"278","01/03/2013 00:01",1,142320,9,39,889431.2,1016621
"279","01/03/2013 00:20",1,31111,4,36,902490.8,1021384
"280","01/03/2013 00:20",-1,31111,4,36,902490.8,1021384
"281","01/03/2013 01:00",1,64701,6,72,889100.4,1041810
"282","01/03/2013 01:00",1,71013,2,42,879328.6,1017586
"283","01/03/2013 01:09",1,142320,5,60,904949.6,1027544
"284","01/03/2013 02:30",1,81000,5,65,905358.7,1028508
"285","01/03/2013 02:30",1,65701,8,56,893398.8,1033627
"286","01/03/2013 02:30",1,265321,3,15,886529.6,1007948
"287","01/03/2013 02:30",1,71013,6,72,891781.9,1043259
"288","01/03/2013 02:35",1,42012,1,6,883769.1,998612.4
"289","01/03/2013 02:35",1,43012,1,6,883769.1,998612.4
"290","01/03/2013 03:13",1,265321,9,37,893242.2,1018774
"291","01/03/2013 05:20",1,71030,9,39,888239.2,1017131
"292","01/03/2013 06:28",1,71013,6,72,892499.3,1045001
"293","01/03/2013 06:45",1,51112,3,18,899802.4,1004287
"294","01/03/2013 07:00",1,92000,6,69,894824.7,1037346
"295","01/03/2013 07:30",1,265321,3,20,902698.6,1005355
"296","01/03/2013 07:41",1,265321,1,1,885964.8,990325.3
"297","01/03/2013 07:50",1,67701,9,38,889537.3,1021388
"298","01/03/2013 08:00",1,69702,4,36,905580.8,1019185
"299","01/03/2013 08:00",1,92000,4,61,905432.7,1022657
"300","01/03/2013 08:00",1,51312,7,47,884416.3,1026560
"301","01/03/2013 08:30",1,51322,3,15,888571.9,1008802
"302","01/03/2013 09:00",1,142320,1,1,892853.9,995867.9
"303","01/03/2013 09:35",1,65711,8,57,895260.9,1029404
"304","01/03/2013 09:50",1,265321,9,77,895646.3,1021958
"305","01/03/2013 10:00",1,65701,7,50,887454.4,1034464
"306","01/03/2013 11:00",1,266510,9,38,887396.8,1020150
"307","01/03/2013 11:00",1,65701,9,37,900510.3,1017215
"308","01/03/2013 11:00",1,41011,8,54,890173.6,1027019
"309","01/03/2013 11:00",1,41011,8,54,890173.6,1027019
"310","01/03/2013 11:00",1,69702,6,72,891530.5,1045860
"311","01/03/2013 11:00",1,21000,4,61,904822.7,1021102
"312","01/03/2013 11:01",1,65701,6,69,894306.4,1035895
"313","01/03/2013 11:04",1,183130,4,36,906779.9,1019635
"314","01/03/2013 11:06",1,130000,8,55,891254.8,1030504
"315","01/03/2013 11:13",1,68711,2,42,879325.6,1018615
"316","01/03/2013 11:15",1,265321,1,17,895552.6,998566
"317","01/03/2013 11:15",1,67701,9,77,897508.7,1022846
"318","01/03/2013 11:47",1,51111,8,56,895796,1026707
"319","01/03/2013 12:00",1,67701,9,38,888107.3,1021677
"320","01/03/2013 12:00",1,51122,3,23,901337.1,1010619
"321","01/03/2013 12:25",1,183130,4,61,906882.8,1022215
"322","01/03/2013 12:29",1,151110,2,6,879164.2,994830.9
"323","01/03/2013 12:45",1,52112,5,65,903269.3,1029563
"324","01/03/2013 12:48",1,63701,1,1,888369.9,991903
"325","01/03/2013 13:00",1,51312,1,16,895490.7,1002713
"326","01/03/2013 13:00",1,51112,6,74,894700.3,1049372
"327","01/03/2013 13:00",1,51312,1,16,894353.3,1002423
"328","01/03/2013 13:17",1,67701,3,22,899479.9,1009167
"329","01/03/2013 13:45",1,265321,2,12,885262.1,1013892
"330","01/03/2013 13:47",1,182130,8,57,895915.3,1029474
"331","01/03/2013 13:51",1,182130,6,71,894302.8,1038766
"332","01/03/2013 14:15",1,142320,7,51,888196.6,1029551
"333","01/03/2013 14:18",1,265321,1,16,891254.5,997411.7
"334","01/03/2013 14:21",1,266510,4,33,904053.8,1013944
"335","01/03/2013 14:30",1,263299,4,61,902218.8,1021648
"336","01/03/2013 14:30",1,72113,2,9,888633.7,987512.5
"337","01/03/2013 14:30",1,71013,2,9,888633.7,987512.5
"338","01/03/2013 14:44",1,266510,4,36,903731.7,1018016
"339","01/03/2013 14:45",1,51112,9,59,901256.9,1022549
"340","01/03/2013 14:47",1,181370,7,50,885148.3,1034585
"341","01/03/2013 14:55",1,142320,6,69,895633.1,1033528
"342","01/03/2013 15:00",1,71030,7,47,884236.2,1024598
"343","01/03/2013 15:00",1,67701,9,38,888454.8,1023811
"344","01/03/2013 15:14",1,182130,6,75,906154.6,1060501
"345","01/03/2013 15:20",1,264100,7,47,884761.1,1026088
"346","01/03/2013 15:20",1,31312,3,22,900641.4,1006093
"347","01/03/2013 15:30",1,142320,9,39,888457.9,1018651
"348","01/03/2013 15:50",1,182250,8,53,888452.4,1027069
"349","01/03/2013 16:00",1,115100,6,76,889703.8,1044839
"350","01/03/2013 16:22",1,266999,8,56,894344.9,1031037
"351","01/03/2013 16:22",1,182999,8,56,894344.9,1031037
"352","01/03/2013 16:25",1,91113,4,32,900778.6,1013609
"353","01/03/2013 16:45",1,71013,3,15,888914.2,1007192
"354","01/03/2013 16:45",1,63701,9,38,892499.6,1022046
"355","01/03/2013 17:10",1,182130,6,69,894256.6,1036283
"356","01/03/2013 17:45",1,65701,6,68,897458.1,1035083
"357","01/03/2013 18:00",1,65701,6,69,895071,1035519
"358","01/03/2013 18:00",1,264100,9,31,897260.8,1014683
"359","01/03/2013 18:00",1,10000,7,51,885886.3,1027162
"360","01/03/2013 18:00",1,69702,3,30,898730.6,1006940
"361","01/03/2013 18:00",1,65701,5,65,906241.9,1029147
"362","01/03/2013 18:00",1,65701,6,69,894754.4,1035909
"363","01/03/2013 18:11",1,265321,9,38,887772.9,1026200
"364","01/03/2013 18:40",1,241100,6,69,895362.3,1033087
"365","01/03/2013 18:43",1,265321,1,16,891333.2,998388.1
"366","01/03/2013 18:50",1,91113,9,37,896006.2,1018139
"367","01/03/2013 18:50",1,91113,9,37,896006.2,1018139
"368","01/03/2013 18:55",1,151130,9,59,901756.3,1021485
"369","01/03/2013 18:55",1,142320,8,56,891166.3,1030251
"370","01/03/2013 18:58",1,10000,1,16,893230.4,1001905
"371","01/03/2013 19:00",1,65701,7,38,887148.6,1025132
"372","01/03/2013 19:00",1,67701,6,72,889848.4,1041503
"373","01/03/2013 19:00",1,65701,2,7,879655.7,1003271
"374","01/03/2013 19:00",1,51212,3,19,896092.4,1004972
"375","01/03/2013 19:00",1,65701,6,68,899577.8,1034896
"376","01/03/2013 19:00",1,91114,1,16,897706.3,1002497
"377","01/03/2013 19:00",1,65701,2,10,875802.8,1012032
"378","01/03/2013 19:15",1,65701,8,54,889565.4,1026473
"379","01/03/2013 19:30",1,64701,3,15,891456.4,1004460
"380","01/03/2013 19:40",1,229999,4,36,903731.7,1018016
"381","01/03/2013 19:57",1,229999,6,72,890547.1,1042625
"382","01/03/2013 20:00",1,65701,6,68,897801.6,1034459
"383","01/03/2013 20:00",1,65701,6,68,897444.8,1035059
"384","01/03/2013 20:00",1,64701,1,4,883953.9,994987.9
"385","01/03/2013 20:30",1,71013,5,59,900850.3,1028813
"386","01/03/2013 20:30",1,71030,4,61,904538.2,1022258
"387","01/03/2013 20:40",1,182999,7,50,883518.3,1034055
"388","01/03/2013 20:45",1,182400,7,78,882771.8,1032097
"389","01/03/2013 20:51",1,263299,9,38,888957.4,1022434
"390","01/03/2013 21:00",1,51312,9,39,889937.1,1017045
"391","01/03/2013 21:00",1,65701,6,68,897516.1,1035189
"392","01/03/2013 21:30",1,65701,9,39,887761.5,1017439
"393","01/03/2013 21:30",1,142320,6,68,896541.4,1034353
"394","01/03/2013 21:46",1,265321,8,56,893555.4,1031216
"395","01/03/2013 22:00",1,142320,3,18,899522.3,1004611
"396","01/03/2013 22:18",1,31312,4,36,904673.6,1018828
"397","01/03/2013 22:40",1,91113,1,16,891707,1003273
"398","01/03/2013 22:45",1,72113,3,23,899696.1,1010613
"399","01/03/2013 22:48",1,265321,1,1,888369.9,991903
"400","01/03/2013 22:50",1,142320,7,50,884773.8,1033853
"401","01/03/2013 22:57",1,36111,9,38,893414.3,1021641
"402","01/03/2013 23:00",1,142320,6,71,896017.8,1039954
"403","01/03/2013 23:30",1,65701,6,68,897998.3,1035612
"404","01/03/2013 23:35",1,51212,1,16,891090.4,1002388
"405","01/03/2013 23:55",1,130000,3,30,896965.9,1006213
"406","01/04/2013 00:01",1,71013,3,30,898343.1,1006469
"407","01/04/2013 00:01",1,65701,6,69,895185.8,1035669
"408","01/04/2013 01:00",1,65701,8,53,888420.4,1030180
"409","01/04/2013 01:02",1,182130,7,78,883592.9,1033260
"410","01/04/2013 01:30",1,64701,7,46,877337.1,1025789
"411","01/04/2013 01:40",1,63701,9,38,892104.8,1022153
"412","01/04/2013 01:45",1,41013,1,17,896533.4,999390.5
"413","01/04/2013 01:45",1,41013,1,17,896533.4,999390.5
"414","01/04/2013 01:45",1,43012,9,31,895070.9,1013761
"415","01/04/2013 02:45",1,51221,1,17,894944.5,997751.5
"416","01/04/2013 02:48",1,51212,2,13,886281.9,1010908
"417","01/04/2013 03:07",1,266999,1,16,895414.3,1001864
"418","01/04/2013 04:00",1,43015,3,25,896057.1,1009153
"419","01/04/2013 04:00",1,142320,3,22,901310.6,1006344
"420","01/04/2013 04:00",1,266999,3,25,896057.1,1009153
"421","01/04/2013 04:17",1,31111,5,66,904110.8,1033729
"422","01/04/2013 07:00",1,92000,9,31,896119.7,1013512
"423","01/04/2013 07:00",1,265321,2,44,877593.2,1018388
"424","01/04/2013 07:30",1,51312,6,70,885162.8,1040387
"425","01/04/2013 07:45",1,51112,3,15,888147.2,1007166
"426","01/04/2013 07:50",1,42014,4,62,908759.4,1021921
"427","01/04/2013 07:50",1,265321,3,24,897794.6,1008385
"428","01/04/2013 08:00",1,67601,4,36,903731.7,1018016
"429","01/04/2013 08:54",1,266999,5,67,902100.7,1030971
"430","01/04/2013 09:00",1,21000,4,34,905646.5,1013683
"431","01/04/2013 09:00",1,51112,6,71,894621.3,1039415
"432","01/04/2013 09:00",1,69702,7,78,883171,1033349
"433","01/04/2013 09:00",1,182400,7,50,885149.5,1036246
"434","01/04/2013 09:15",1,91114,8,53,888955.1,1028673
"435","01/04/2013 09:20",1,250000,4,35,909396,1018501
"436","01/04/2013 09:30",1,241100,4,35,908135.8,1017699
