,DateOccur,Count,Crime,District,Neighborhood,XCoord,YCoord
140,1/1/12 23:01,1,179210,4,33,903966.5,1014575
141,1/2/12 0:38,1,142320,4,36,903669,1020331
142,1/2/12 0:45,1,36111,1,5,885917.6,1004152
143,1/2/12 1:02,1,211000,3,18,900717.9,1004799
144,1/2/12 1:10,1,182250,7,50,884270.1,1033025
145,1/2/12 1:30,1,10000,1,16,890690.6,999312.3
146,1/2/12 2:20,1,142320,4,62,908998.3,1021254
147,1/2/12 3:00,1,69702,1,5,887268.1,1000501
148,1/2/12 3:25,1,31111,8,54,889793.1,1026767
149,1/2/12 6:10,1,91114,4,36,902457.6,1019827
150,1/2/12 6:30,1,51312,8,56,898863.8,1030172
151,1/2/12 6:50,1,63701,9,38,891808.7,1022061
152,1/2/12 7:00,1,69702,4,63,907799.6,1023529
153,1/2/12 8:00,1,65701,3,26,897482.8,1011622
154,1/2/12 8:00,1,64701,9,39,888792.1,1018348
155,1/2/12 8:00,1,117000,6,72,890634.3,1041656
156,1/2/12 9:00,1,51112,8,54,889809.5,1026984
157,1/2/12 9:00,1,51112,7,52,887541.1,1032666
158,1/2/12 10:15,1,101000,1,1,888369.9,991903
159,1/2/12 10:17,1,142320,3,27,890424.8,1013177
160,1/2/12 10:45,1,91114,1,5,887534.9,1001720
161,1/2/12 11:10,1,142320,4,36,904990.8,1018745
162,1/2/12 11:48,1,266999,4,36,905362.3,1016200
163,1/2/12 11:57,1,41013,9,39,890958.7,1016677
164,1/2/12 12:00,1,67601,6,74,896180.1,1051262
165,1/2/12 12:00,1,65601,1,1,891614.1,992941.3
166,1/2/12 12:15,1,31311,4,35,907272,1019554
167,1/2/12 12:50,1,41014,2,8,877368.3,999879.3
168,1/2/12 13:00,1,67701,7,51,885538.3,1029718
169,1/2/12 13:00,1,130000,3,18,901405.8,1002978
170,1/2/12 13:30,1,92000,3,18,901262.9,1002855
171,1/2/12 13:30,1,182999,4,32,900688.9,1014301
172,1/2/12 13:43,1,178100,8,58,893662.1,1024324
173,1/2/12 14:00,1,51130,6,73,892052.2,1050572
174,1/2/12 14:20,1,182400,1,16,893562.3,998910.8
175,1/2/12 14:40,1,51312,7,50,883182.8,1035582
176,1/2/12 14:59,1,182250,1,17,896495.6,998909.4
177,1/2/12 15:00,1,32421,7,48,882446.7,1029346
178,1/2/12 15:00,1,51312,6,74,895287.5,1051831
179,1/2/12 15:15,1,91114,3,25,894530.1,1007875
180,1/2/12 15:15,1,91114,1,2,887980.3,988383.8
181,1/2/12 15:57,1,151130,3,30,897626.9,1005912
182,1/2/12 16:00,1,51312,2,7,882973.4,1003870
183,1/2/12 16:00,1,41013,9,31,896628.9,1014575
184,1/2/12 16:31,1,265321,3,15,886176.3,1009206
185,1/2/12 16:55,1,151130,8,56,898038.3,1028434
186,1/2/12 17:05,1,182250,5,60,902479.3,1027703
187,1/2/12 17:30,1,71030,9,31,898014.1,1013686
188,1/2/12 17:55,1,31112,6,74,897781.7,1050870
189,1/2/12 18:00,1,42015,3,19,896953.4,1004090
190,1/2/12 18:25,1,241100,7,50,887265.6,1036051
191,1/2/12 18:30,1,64701,4,35,907373.2,1018005
192,1/2/12 18:30,1,264100,3,21,902052,1005366
193,1/2/12 18:45,1,31111,6,74,897256.3,1050794
194,1/2/12 18:49,1,182400,3,19,895794.4,1004005
195,1/2/12 19:00,1,182999,2,12,882720.5,1014089
196,1/2/12 19:00,1,51222,6,76,890844.7,1046562
197,1/2/12 19:00,1,65701,6,73,890858.1,1047723
198,1/2/12 19:00,1,67601,9,38,887396.8,1020150
199,1/2/12 19:10,1,142320,1,17,895912.1,996407
200,1/2/12 19:41,1,36111,1,16,892778.4,997455.8
201,1/2/12 19:57,1,130000,1,5,887602.9,1002054
202,1/2/12 20:00,1,71013,6,69,892742.6,1034770
203,1/2/12 20:00,1,91114,8,57,894543.7,1028374
204,1/2/12 20:00,1,142320,2,43,874358.5,1013569
205,1/2/12 20:03,1,142320,5,59,899161.6,1029083
206,1/2/12 20:08,1,41011,6,72,892841.5,1043372
207,1/2/12 20:15,1,266999,5,67,902273,1030859
208,1/2/12 20:20,1,241100,2,9,874516.4,1003324
209,1/2/12 21:00,1,264100,2,9,880494.6,1009786
210,1/2/12 21:25,1,263199,4,33,903986.5,1012584
211,1/2/12 21:30,1,71013,3,25,896860.4,1010043
212,1/2/12 21:55,1,182250,5,68,900142.6,1034662
213,1/2/12 22:00,1,51212,5,67,901816.9,1030392
214,1/2/12 22:00,1,65601,9,37,898574.5,1020432
215,1/2/12 22:10,1,51312,5,65,903269.3,1029563
216,1/2/12 22:30,1,142320,1,16,893850.4,998431.8
217,1/2/12 22:30,1,43022,9,29,900041.1,1021791
218,1/2/12 23:20,1,265321,2,11,876965.6,1012174
219,1/2/12 23:37,1,64701,4,36,905121.5,1019304
220,1/3/11 10:00,1,69602,7,50,886190.9,1036205
221,1/3/11 14:00,1,71013,8,57,893560.7,1028540
222,1/3/11 15:30,1,52312,6,68,896628,1032180
223,1/3/12 0:01,1,142320,6,74,898185.3,1052988
224,1/3/12 0:10,1,91113,2,9,872672.4,1003082
225,1/3/12 0:55,1,142320,4,63,907942.8,1024267
226,1/3/12 0:55,1,91113,1,1,891216.4,996200.3
227,1/3/12 2:03,1,71030,3,27,891508.5,1013182
228,1/3/12 3:00,1,142320,3,19,896142,1004372
229,1/3/12 3:00,1,142320,2,6,879603.5,996166.4
230,1/3/12 4:10,1,142320,7,48,880401.1,1029594
231,1/3/12 4:50,1,266510,4,36,905329.7,1018161
232,1/3/12 5:04,1,142320,5,59,901069.3,1029712
233,1/3/12 5:22,1,71040,3,30,898690.8,1008723
234,1/3/12 6:01,1,71030,3,23,901155.1,1010265
235,1/3/12 6:30,1,69702,2,8,878642.9,999882.2
236,1/3/12 6:50,1,142320,3,21,901859,1006956
237,1/3/12 7:00,1,51112,6,73,891389.6,1048886
238,1/3/12 7:30,1,51330,6,76,890490.3,1045139
239,1/3/12 8:00,1,130000,2,10,877964.8,1014680
240,1/3/12 8:00,1,264100,4,32,902081.3,1013117
241,1/3/12 9:00,1,51312,3,30,895115.1,1005129
242,1/3/12 9:30,1,91113,7,50,888794.1,1035695
243,1/3/12 10:00,1,51322,9,39,890762.4,1017032
244,1/3/12 10:00,1,64701,1,2,889219.3,989485.9
245,1/3/12 10:01,1,115400,1,16,0,0
246,1/3/12 10:30,1,69602,7,51,886534.3,1031322
247,1/3/12 10:31,1,103000,4,36,904521.8,1014630
248,1/3/12 11:00,1,263422,9,37,896732.9,1018356
249,1/3/12 11:02,1,51112,8,55,891935.3,1032670
250,1/3/12 11:05,1,266510,9,39,889324.9,1015756
251,1/3/12 11:14,1,266999,3,26,895177.4,1011751
252,1/3/12 11:15,1,42014,5,63,905456.6,1027515
253,1/3/12 11:25,1,142320,4,35,907287.4,1018198
254,1/3/12 11:30,1,142320,7,50,887270.6,1033698
255,1/3/12 11:46,1,182400,7,51,887661.3,1026321
256,1/3/12 11:46,1,266999,7,51,887661.3,1026321
257,1/3/12 12:00,1,65701,8,56,892741.9,1033027
258,1/3/12 12:02,1,33111,4,35,907628.1,1017928
259,1/3/12 12:45,1,182400,5,67,902088.8,1031691
260,1/3/12 12:45,1,21000,9,38,891386.9,1020907
261,1/3/12 12:52,1,182250,1,16,893088.3,1001397
262,1/3/12 13:00,1,69602,1,16,894313.2,999048.9
263,1/3/12 13:30,1,71013,2,8,877588.4,1004399
264,1/3/12 14:00,1,51322,6,73,891675.9,1048090
265,1/3/12 14:00,1,51112,2,9,873927,1006988
266,1/3/12 14:00,1,51112,9,29,893555.6,1014568
267,1/3/12 14:00,1,264100,1,4,885031.4,994369.9
268,1/3/12 14:07,1,63701,9,38,892104.8,1022153
269,1/3/12 14:07,1,115100,1,4,879668,994719.5
270,1/3/12 14:25,1,182130,7,78,885632.3,1031827
271,1/3/12 14:30,1,65701,9,29,894565.6,1015662
272,1/3/12 14:37,1,115200,9,39,889255.9,1017947
273,1/3/12 14:55,1,92000,8,56,894208.3,1033352
274,1/3/12 15:00,1,241100,6,73,890896.8,1047666
275,1/3/12 15:18,1,181260,1,5,888558.8,999625.3
276,1/3/12 15:30,1,63701,7,50,888884.8,1036000
277,1/3/12 15:40,1,142320,3,15,890404.3,1003784
278,1/3/12 15:55,1,91113,3,20,906135.6,1009990
279,1/3/12 16:00,1,51322,6,74,896070.1,1047251
280,1/3/12 16:00,1,71040,3,15,890882.7,1007470
281,1/3/12 16:00,1,65701,7,52,888453.9,1034625
282,1/3/12 16:05,1,264100,7,48,880400.6,1027765
283,1/3/12 16:07,1,63701,2,8,878653.4,1004650
284,1/3/12 16:49,1,182400,4,60,903580.6,1024658
285,1/3/12 17:00,1,51312,5,63,906088.2,1026752
286,1/3/12 17:00,1,65701,7,52,888393.3,1034514
287,1/3/12 17:00,1,51312,6,69,892875,1035796
288,1/3/12 17:00,1,52312,4,35,908741.1,1013661
289,1/3/12 17:37,1,182400,8,58,894791.7,1024369
290,1/3/12 18:00,1,65701,3,15,891109.3,1007119
291,1/3/12 18:09,1,69703,3,15,891583.8,1004871
292,1/3/12 18:30,1,65701,1,16,892403.3,997443
293,1/3/12 18:30,1,64601,4,36,902918.5,1017646
294,1/3/12 18:49,1,91114,6,68,896416.9,1033964
295,1/3/12 18:49,1,91114,6,68,896416.9,1033964
296,1/3/12 18:49,1,91113,6,68,896416.9,1033964
297,1/3/12 18:49,1,91303,6,68,896416.9,1033964
298,1/3/12 18:49,1,91303,6,68,896416.9,1033964
299,1/3/12 19:00,1,142320,2,6,882680.9,1000464
300,1/3/12 19:02,1,266510,3,15,885417.5,1004487
301,1/3/12 19:15,1,65701,7,38,887148.6,1025132
302,1/3/12 19:15,1,41013,1,16,891159.1,999848.7
303,1/3/12 19:35,1,142320,7,38,886087,1025271
304,1/3/12 20:00,1,65701,9,38,887074.8,1020998
305,1/3/12 20:00,1,91114,4,63,908321.1,1024406
306,1/3/12 20:05,1,241100,1,1,886992.8,989404.3
307,1/3/12 20:14,1,151130,1,16,893434.9,996346.1
308,1/3/12 20:22,1,41011,4,33,903987,1014170
309,1/3/12 20:22,1,41011,4,33,903987,1014170
310,1/3/12 20:22,1,41011,4,33,903987,1014170
311,1/3/12 20:55,1,241100,2,7,881429.4,1004690
312,1/3/12 21:00,1,51222,8,55,890732.6,1031721
313,1/3/12 21:18,1,151130,3,25,894760,1006010
314,1/3/12 21:28,1,182999,5,66,903679,1033203
315,1/3/12 22:00,1,142320,1,16,891705.3,1000409
316,1/3/12 22:00,1,69711,2,11,877514.7,1012434
317,1/3/12 22:00,1,71040,3,15,890910.7,1007929
318,1/3/12 22:00,1,41011,5,68,899778.7,1032947
319,1/3/12 22:12,1,51230,2,14,883191.9,1006194
320,1/3/12 22:52,1,151110,5,67,901503.4,1032915
321,1/3/12 23:00,1,64701,2,9,874011.8,1005930
322,1/3/12 23:00,1,142320,1,16,892929.8,997555.1
323,1/3/12 23:00,1,51311,9,38,888212.5,1025308
324,1/3/12 23:25,1,91114,6,74,896929.8,1046547
325,1/3/12 23:30,1,63701,3,19,898162.7,1002525
326,1/3/12 23:40,1,182400,1,18,899268.6,1002124
327,1/3/12 23:55,1,91303,3,30,897712.9,1005709
328,1/3/12 23:58,1,182250,7,51,885998.9,1030444
329,1/4/12 0:15,1,91114,9,77,898599.1,1022527
330,1/4/12 0:30,1,64601,3,15,889815.4,1004064
331,1/4/12 0:40,1,142320,1,5,886828.8,1002763
332,1/4/12 0:40,1,42013,1,5,885829.4,1001718
333,1/4/12 0:40,-1,42013,1,5,885829.4,1001718
334,1/4/12 0:48,1,51211,3,18,898790,1004083
335,1/4/12 1:15,1,64601,6,70,885678.1,1039813
336,1/4/12 2:25,1,52222,3,15,893622.3,1007338
337,1/4/12 4:00,1,52212,7,47,883432.3,1025169
338,1/4/12 4:00,1,65701,6,71,891679.9,1039793
339,1/4/12 4:08,1,64601,4,36,901648.3,1017584
340,1/4/12 4:35,1,43012,1,16,892556.4,1002569
341,1/4/12 5:20,1,34111,1,16,893237.9,1002057
342,1/4/12 5:30,1,67601,5,66,903209.7,1033402
343,1/4/12 6:00,1,64701,3,20,905910,1010165
344,1/4/12 6:00,1,64601,3,20,905446.1,1009560
345,1/4/12 6:30,1,51112,6,73,891383.5,1047618
346,1/4/12 7:00,1,51112,6,73,891339.3,1048591
347,1/4/12 7:30,1,151110,6,70,885440.6,1040404
348,1/4/12 7:45,1,142320,4,35,907140.1,1016404
349,1/4/12 7:50,1,51122,9,39,887652.1,1018180
350,1/4/12 8:08,1,142320,4,35,909772.4,1014642
351,1/4/12 8:30,1,182999,4,60,907285.3,1022535
352,1/4/12 9:00,1,103000,5,64,0,0
353,1/4/12 9:15,1,51112,4,60,906010.1,1024173
354,1/4/12 9:28,1,265321,3,21,904960,1010516
355,1/4/12 9:36,1,266510,4,35,907798.4,1019858
356,1/4/12 9:40,1,69702,9,29,894021.4,1014178
357,1/4/12 10:00,1,241100,5,66,903234.1,1035432
358,1/4/12 10:00,1,67701,1,5,888455.3,1003592
359,1/4/12 10:00,1,69602,6,70,889505.6,1038682
360,1/4/12 10:00,1,101000,1,1,890252.1,989338.2
361,1/4/12 10:11,1,266300,4,61,0,0
362,1/4/12 10:40,1,23000,1,3,890576.5,997432.8
363,1/4/12 10:42,1,51130,7,47,882114.9,1025021
364,1/4/12 11:00,1,182250,1,16,890612.3,998227
365,1/4/12 11:00,1,64701,1,16,893323.7,996434.4
366,1/4/12 11:00,1,51312,2,7,883623.8,1001810
367,1/4/12 11:08,1,33111,4,35,907628.1,1017928
368,1/4/12 11:10,1,182130,1,17,896432.6,998417.6
369,1/4/12 11:19,1,142320,7,48,879355.8,1030666
370,1/4/12 11:24,1,182400,7,50,0,0
371,1/4/12 11:30,1,91114,7,46,881300.1,1025694
372,1/4/12 11:34,1,182250,7,50,887131.1,1035084
373,1/4/12 11:34,1,266999,7,50,887131.1,1035084
374,1/4/12 11:37,1,266999,7,50,887131.1,1035084
375,1/4/12 11:52,1,151110,0,0,852907.7,1039806
376,1/4/12 12:00,1,65701,6,71,892933.4,1039388
377,1/4/12 12:00,1,51322,2,14,883580.3,1004619
378,1/4/12 12:00,1,71040,3,24,898468.8,1010595
379,1/4/12 12:00,1,91123,3,20,905713.8,1010494
380,1/4/12 12:00,1,43011,5,65,902227.3,1029209
381,1/4/12 12:05,1,41016,7,51,886606.1,1030150
382,1/4/12 12:10,1,91113,8,56,897979.9,1030221
383,1/4/12 12:15,1,182400,6,71,892827.9,1039117
384,1/4/12 12:45,1,64701,5,60,903461.9,1027231
385,1/4/12 12:45,1,130000,8,55,890319.2,1033299
386,1/4/12 13:00,1,65701,6,71,895456.7,1040243
387,1/4/12 13:10,1,63701,9,38,887396.8,1020150
388,1/4/12 13:10,1,241100,7,51,887688.6,1026703
389,1/4/12 13:30,1,52312,9,38,890835.6,1019367
390,1/4/12 13:32,1,65701,3,27,890704.7,1010659
391,1/4/12 14:28,1,67701,9,77,898334,1022420
392,1/4/12 14:30,1,67701,9,39,891133.3,1017378
393,1/4/12 14:30,1,91114,4,61,906689.7,1022067
394,1/4/12 14:30,1,182130,3,18,0,0
395,1/4/12 14:30,1,266999,4,61,906689.7,1022067
396,1/4/12 14:34,1,44012,7,52,888453.3,1032392
397,1/4/12 14:37,1,103000,3,25,894133.5,1007935
398,1/4/12 15:00,1,142320,9,38,892822,1021958
399,1/4/12 15:15,1,91114,3,15,892425.7,1004769
400,1/4/12 15:20,1,51312,8,58,894811.9,1026582
401,1/4/12 15:30,1,178200,4,36,906132.4,1018900
402,1/4/12 15:30,1,51122,8,56,891289,1030183
403,1/4/12 15:45,1,64701,5,63,906801.9,1025626
404,1/4/12 15:45,1,151130,3,27,891279.6,1010459
405,1/4/12 15:48,1,91113,8,57,892268.2,1028515
406,1/4/12 15:48,1,91113,8,57,892268.2,1028515
407,1/4/12 16:10,1,241100,1,16,889849,1003566
408,1/4/12 16:14,1,69702,3,21,905395.6,1010356
409,1/4/12 16:28,1,266999,9,39,890015.5,1016537
410,1/4/12 16:30,1,51312,6,73,892432.8,1048776
411,1/4/12 16:40,1,211000,2,8,876788.8,1004260
412,1/4/12 17:00,1,64701,4,63,906930.4,1025035
413,1/4/12 17:00,1,69702,1,2,889667.2,987533
414,1/4/12 17:14,1,43016,3,19,897225.4,1004867
415,1/4/12 17:14,1,91124,3,19,897225.4,1004867
416,1/4/12 17:15,1,142320,3,21,903035.3,1007907
417,1/4/12 17:24,1,69703,3,19,893379.8,1003850
418,1/4/12 17:30,1,101000,3,19,896321.3,1003399
419,1/4/12 18:00,1,51212,3,15,892077,1003828
420,1/4/12 18:00,1,241100,4,36,905172.5,1016537
421,1/4/12 18:00,1,65601,1,17,894999.4,1000294
422,1/4/12 18:10,1,91114,2,43,876189.8,1016686
423,1/4/12 18:30,1,69602,6,72,892558.1,1044850
424,1/4/12 19:00,1,52330,1,5,886337.5,1000306
425,1/4/12 19:00,1,67701,5,59,902150,1026574
426,1/4/12 19:10,1,63701,1,5,885362.3,1003846
427,1/4/12 19:40,1,91114,1,16,894086.8,999980.4
428,1/4/12 19:50,1,142320,3,15,887605.9,1004339
429,1/4/12 19:55,1,51211,3,30,896711.4,1006015
430,1/4/12 20:00,1,142320,6,74,897248.1,1047689
431,1/4/12 20:00,1,64711,3,15,888437.2,1008728
432,1/4/12 20:00,1,21000,6,71,894140.9,1039658
433,1/4/12 20:30,1,266999,5,59,899367.8,1029142
434,1/4/12 20:30,1,182400,5,67,901258.3,1029801
435,1/4/12 20:45,1,142320,5,60,903461.9,1027231
436,1/4/12 20:55,1,43016,5,68,901033.4,1034697
437,1/4/12 20:55,1,91114,5,68,901033.4,1034697
438,1/4/12 21:00,1,91113,6,69,894680.9,1037608
439,1/4/12 21:12,1,266999,3,19,895888.3,1003990
440,1/4/12 21:12,1,182130,7,48,879727.6,1028269
441,1/4/12 21:30,1,51312,3,30,898714.8,1005979
442,1/4/12 21:40,1,91113,1,16,892120.6,1002805
443,1/4/12 21:51,1,182400,3,19,898162.7,1002525
444,1/4/12 22:00,1,142320,9,31,898426.3,1015231
445,1/4/12 22:22,1,263299,8,56,897613.6,1031635
446,1/4/12 22:25,1,103000,4,35,908271.3,1013662
447,1/4/12 23:00,1,91113,5,65,904611.6,1030279
448,1/4/12 23:00,1,51312,1,16,893850.4,998431.8
449,1/4/12 23:22,1,263299,7,50,884097.7,1036525
450,1/4/12 23:45,1,67601,7,46,880464.6,1027109
451,1/4/12 23:46,1,151110,5,67,901258.3,1029801
452,1/5/12 0:18,1,42014,7,50,885438.5,1035448
453,1/5/12 0:20,1,250000,4,35,910252.9,1019937
454,1/5/12 0:40,1,42015,7,48,879907.1,1030993
455,1/5/12 0:45,1,182250,5,60,904497.1,1024855
456,1/5/12 1:00,1,71013,9,39,889784.1,1017017
457,1/5/12 1:20,1,43014,5,65,905012,1032308
458,1/5/12 1:30,1,51211,7,46,876843.8,1027542
459,1/5/12 1:50,1,64701,8,55,890110.8,1031893
460,1/5/12 2:00,1,65701,9,29,893184.1,1014136
461,1/5/12 2:45,1,31111,6,74,897137.3,1048019
462,1/5/12 3:00,1,71030,2,44,875890.4,1017338
463,1/5/12 4:45,1,51212,9,38,888735.2,1023213
464,1/5/12 5:30,1,42013,3,24,898673.9,1008934
465,1/5/12 6:00,1,51112,3,27,890505.9,1011259
466,1/5/12 6:20,1,67701,3,30,894915.3,1005986
467,1/5/12 6:30,1,142320,9,31,898384.4,1015057
468,1/5/12 6:45,1,42014,4,61,906983.3,1022605
469,1/5/12 7:00,1,142320,3,25,894100.4,1006609
470,1/5/12 7:00,1,51312,5,63,905906.9,1026392
471,1/5/12 7:30,1,51122,4,33,904069.5,1012700
